LineId,Content,EventId,EventTemplate
363,081109 203531 165 INFO dfs.DataNode$DataXceiver: 10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.250.7.244,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
364,081109 203531 165 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.73.188,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
365,081109 203531 166 INFO dfs.DataNode$DataXceiver: 10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.197.226,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
366,081109 203531 166 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.214.32,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
367,081109 203531 167 INFO dfs.DataNode$DataXceiver: 10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.110.68,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
368,081109 203531 167 INFO dfs.DataNode$DataXceiver: 10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.251.203.4,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
369,081109 203531 167 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.123.99,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
370,081109 203531 168 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.107.227,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
371,081109 203531 168 INFO dfs.DataNode$DataXceiver: Receiving block blk_5647760196018207394 src: /10.251.127.243:39762 dest: /10.251.127.243:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
372,081109 203531 169 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.111.80,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
373,081109 203531 170 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.71.146,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
374,081109 203531 177 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.123.20,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
375,081109 203531 178 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.74.79,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
376,081109 203531 179 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.107.242,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
377,081109 203531 180 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.123.99,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
378,081109 203531 181 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.193.175,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
379,081109 203531 182 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.107.227,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
380,081109 203531 183 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.123.1,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
381,081109 203531 183 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.107.50,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
382,081109 203531 184 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.110.68,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
383,081109 203531 184 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.111.228,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
384,081109 203531 185 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.197.226,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
385,081109 203531 186 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.195.52,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
386,081109 203531 187 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.122.79,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
387,081109 203531 188 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.250.7.244,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
388,081109 203531 189 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.111.37,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
389,081109 203531 190 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.111.80,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
390,081109 203531 191 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.107.98,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
391,081109 203531 192 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.71.146,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
392,081109 203531 193 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.123.132,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
393,081109 203531 19 INFO dfs.DataNode: 10.251.31.5:50010 Starting thread to transfer block blk_-1608999687919862906 to 10.251.90.64:50010,13,081109 203531 19 INFO dfs.DataNode: 10.251.31.5:50010 Starting thread to transfer block blk_-1608999687919862906 to 10.251.90.64:50010
394,081109 203531 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000026_0/part-00026. blk_5727159100405160712,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
395,081109 203531 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000112_0/part-00112. blk_3974948352784823938,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
396,081109 203531 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000009_0/part-00009. blk_-6535155942125829332,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
397,081109 203531 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000141_0/part-00141. blk_-202775138379690649,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
398,081109 203531 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000124_0/part-00124. blk_5703440264997337028,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
399,081109 203531 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000131_0/part-00131. blk_5647760196018207394,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
400,081109 203531 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000048_0/part-00048. blk_5117857107611435103,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
401,081109 203531 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000119_0/part-00119. blk_-66330728533676520,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
402,081109 203531 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000024_0/part-00024. blk_-8476126489496204177,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
403,081109 203531 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000058_0/part-00058. blk_3175731177970777720,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
404,081109 203531 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000060_0/part-00060. blk_8609819439677503690,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
405,081109 203531 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000122_0/part-00122. blk_7063315473424667801,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
406,081109 203531 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000005_0/part-00005. blk_3947106522258141922,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
407,081109 203531 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000021_0/part-00021. blk_-2828839543885026602,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
408,081109 203531 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000022_0/part-00022. blk_-2444160001954743483,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
409,081109 203531 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000031_0/part-00031. blk_9069966081657556515,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
410,081109 203531 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000120_0/part-00120. blk_-1942808544656255720,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
411,081109 203531 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000127_0/part-00127. blk_4649698331936539655,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
412,081109 203531 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000143_0/part-00143. blk_1998424538687454859,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
413,081109 203531 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000006_0/part-00006. blk_-8281945757273050140,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
414,081109 203531 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000123_0/part-00123. blk_8376667364205250596,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
415,081109 203531 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000011_0/part-00011. blk_-4513615671112005170,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
416,081109 203531 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000117_0/part-00117. blk_-8120118743897862909,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
417,081109 203531 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000118_0/part-00118. blk_-2372508938534145884,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
418,081109 203531 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000126_0/part-00126. blk_-7742258871275669707,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
419,081109 203531 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000015_0/part-00015. blk_8586544123689943463,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
420,081109 203531 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000034_0/part-00034. blk_-7861579849076010389,2,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: <*> <*>
421,081109 203532 144 INFO dfs.DataNode$DataXceiver: Receiving block blk_2825871331379974767 src: /10.251.43.115:52926 dest: /10.251.43.115:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
422,081109 203532 144 INFO dfs.DataNode$DataXceiver: Receiving block blk_-774246298521956028 src: /10.251.43.147:35148 dest: /10.251.43.147:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
423,081109 203532 144 INFO dfs.DataNode$DataXceiver: Receiving block blk_-774246298521956028 src: /10.251.43.147:37587 dest: /10.251.43.147:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
424,081109 203532 145 INFO dfs.DataNode$DataXceiver: Receiving block blk_-202775138379690649 src: /10.251.42.9:40279 dest: /10.251.42.9:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
425,081109 203532 145 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5649479540791129974 src: /10.250.19.16:57596 dest: /10.250.19.16:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
426,081109 203532 145 INFO dfs.DataNode$DataXceiver: Receiving block blk_5703440264997337028 src: /10.251.66.63:56204 dest: /10.251.66.63:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
427,081109 203532 145 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8013855621109800549 src: /10.251.43.115:52927 dest: /10.251.43.115:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
428,081109 203532 145 INFO dfs.DataNode$DataXceiver: Receiving block blk_8609819439677503690 src: /10.251.75.49:54456 dest: /10.251.75.49:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
429,081109 203532 146 INFO dfs.DataNode$DataXceiver: Received block blk_-1608999687919862906 src: /10.251.31.5:42506 dest: /10.251.31.5:50010 of size 91178,6,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Received block blk_-1608999687919862906 src: <*> dest: <*> of size 91178
430,081109 203532 146 INFO dfs.DataNode$DataXceiver: Receiving block blk_-1608999687919862906 src: /10.251.31.5:42506 dest: /10.251.31.5:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
431,081109 203532 146 INFO dfs.DataNode$DataXceiver: Receiving block blk_177394776382448614 src: /10.251.125.237:42802 dest: /10.251.125.237:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
432,081109 203532 146 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2398209593415798905 src: /10.251.67.225:38540 dest: /10.251.67.225:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
433,081109 203532 146 INFO dfs.DataNode$DataXceiver: Receiving block blk_5727159100405160712 src: /10.251.89.155:51765 dest: /10.251.89.155:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
434,081109 203532 146 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6370470857048627387 src: /10.251.215.192:58937 dest: /10.251.215.192:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
435,081109 203532 146 INFO dfs.DataNode$DataXceiver: Receiving block blk_7475438553401908725 src: /10.250.19.16:50865 dest: /10.250.19.16:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
436,081109 203532 146 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7742258871275669707 src: /10.251.111.80:38812 dest: /10.251.111.80:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
437,081109 203532 146 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8186438745381579117 src: /10.250.10.100:36478 dest: /10.250.10.100:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
438,081109 203532 146 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8476126489496204177 src: /10.251.111.37:45142 dest: /10.251.111.37:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
439,081109 203532 146 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8531310335568756456 src: /10.251.106.10:36502 dest: /10.251.106.10:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
440,081109 203532 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_-105450231192318816 src: /10.251.66.3:57166 dest: /10.251.66.3:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
441,081109 203532 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_-1385756122847916710 src: /10.251.203.166:42786 dest: /10.251.203.166:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
442,081109 203532 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_-1385756122847916710 src: /10.251.203.166:53748 dest: /10.251.203.166:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
443,081109 203532 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_2080109799967615857 src: /10.251.201.204:50562 dest: /10.251.201.204:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
444,081109 203532 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2398209593415798905 src: /10.251.67.225:55638 dest: /10.251.67.225:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
445,081109 203532 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_3098154771341398925 src: /10.251.30.6:51051 dest: /10.251.30.6:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
